District,Number_of_Cases,Week_Start_Date,Year,Month,Week,Week_End_Date,Avg Max Temp (°C),Avg Min Temp (°C),Avg Apparent Max Temp (°C),Avg Apparent Min Temp (°C),Total Precipitation (mm),Avg Wind Speed (km/h),Max Wind Gusts (km/h),Avg Daylight Duration (hours)
Badulla,9,2009-05-18,2009,5,21,2009-05-25,30.075,22.7625,32.0875,25.05,31.3,16.9375,59.8,12.46875
Badulla,6,2009-05-25,2009,5,22,2009-06-01,31.7375,22.8625,33.5875,24.925,5.8,17.075,59.8,12.4916666666667
Badulla,12,2009-06-01,2009,6,23,2009-06-08,32.4,22.275,33.575,23.9625,0.9,18.7625,67.7,12.5104166666667
Badulla,11,2009-06-08,2009,6,24,2009-06-15,32.1375,22.2625,33.2,23.8,12.4,17.2625,52.9,12.5208333333333
Badulla,36,2009-06-15,2009,6,25,2009-06-22,32.2625,22.3375,33.5,23.9875,4.0,18.3125,61.2,12.53125
Badulla,18,2009-06-22,2009,6,26,2009-06-29,31.525,22.725,32.6625,24.475,7.7,16.625,57.6,12.525
Badulla,9,2009-06-29,2009,6,27,2009-07-06,29.6375,22.525,30.5625,24.4125,4.9,15.75,56.2,12.51875
Badulla,7,2009-07-06,2009,7,28,2009-07-13,31.3125,21.55,33.225,23.2625,2.4,14.2875,53.6,12.5083333333333
Badulla,7,2009-07-13,2009,7,29,2009-07-20,31.7,22.0625,32.425,23.3125,3.5,18.0375,56.9,12.4875
Badulla,8,2009-07-20,2009,7,30,2009-07-27,32.2875,22.1375,33.925,23.55,1.0,14.025,52.2,12.4604166666667
Badulla,8,2009-07-27,2009,7,31,2009-08-03,31.425,22.1875,32.825,23.7625,5.2,14.3375,54.0,12.4270833333333
Badulla,2,2009-08-03,2009,8,32,2009-08-10,32.425,21.9,33.375,23.475,4.5,16.9125,56.9,12.4
Badulla,19,2009-08-10,2009,8,33,2009-08-17,30.8375,22.45,33.7,24.9125,56.7,11.1625,43.9,12.3645833333333
Badulla,3,2009-08-17,2009,8,34,2009-08-24,27.65,20.65,31.0375,23.275,38.7,12.825,54.7,12.3208333333333
Badulla,4,2009-08-24,2009,8,35,2009-08-31,29.175,20.6875,31.9625,22.55,4.2,15.2375,52.9,12.275
Badulla,3,2009-08-31,2009,8,36,2009-09-07,29.55,21.7625,31.05,23.3,14.9,19.0125,68.0,12.2333333333333
Badulla,5,2009-09-07,2009,9,37,2009-09-14,31.5875,22.175,34.3375,24.1375,10.7,12.8375,64.8,12.1916666666667
Badulla,7,2009-09-14,2009,9,38,2009-09-21,31.175,21.675,33.75,23.85,14.5,12.775,41.4,12.14375
Badulla,7,2009-09-21,2009,9,39,2009-09-28,30.3125,20.75,32.9375,22.6,9.8,15.55,64.8,12.0979166666667
Badulla,8,2009-09-28,2009,9,40,2009-10-05,29.9,21.4875,30.475,23.025,25.6,20.6125,69.5,12.0541666666667
Badulla,4,2009-10-05,2009,10,41,2009-10-12,31.6625,20.375,34.2625,22.2125,49.6,9.8,43.6,12.0125
Badulla,1,2009-10-12,2009,10,42,2009-10-19,28.8375,21.0375,32.5,24.1,105.0,6.3375,29.9,11.96875
Badulla,3,2009-10-19,2009,10,43,2009-10-26,29.9125,20.5,32.575,22.975,14.9,5.775,26.3,11.9270833333333
Badulla,4,2009-10-26,2009,10,44,2009-11-02,26.9875,21.1375,29.7875,24.175,65.4,10.4125,42.8,11.8875
Badulla,7,2009-11-02,2009,11,45,2009-11-09,25.1,20.925,28.7,24.2,105.9,9.8375,42.8,11.8479166666667
Badulla,8,2009-11-09,2009,11,46,2009-11-16,25.5875,20.5625,29.5,23.7375,46.9,8.25,41.4,11.8145833333333
Badulla,7,2009-11-16,2009,11,47,2009-11-23,25.225,20.125,29.4375,23.2625,87.8,6.8625,27.7,11.7833333333333
Badulla,1,2009-11-23,2009,11,48,2009-11-30,25.2875,19.1,29.275,21.5875,27.8,7.125,29.2,11.75625
Badulla,3,2009-11-30,2009,11,49,2009-12-07,25.0,19.975,29.1375,22.7875,46.9,7.4375,32.0,11.7395833333333
Badulla,7,2009-12-07,2009,12,50,2009-12-14,24.625,20.7375,28.8125,23.8625,125.2,6.3125,34.6,11.7291666666667
Badulla,5,2009-12-14,2009,12,51,2009-12-21,25.1625,20.375,28.975,23.3875,50.6,9.7375,44.3,11.71875
Badulla,4,2009-12-21,2009,12,52,2009-12-28,23.975,20.175,27.7,23.0125,85.2,9.4875,44.3,11.7166666666667
Badulla,17,2009-12-28,2009,12,53,2010-01-04,24.325,19.325,27.6625,21.7125,19.6,8.5625,34.9,11.7229166666667
Badulla,19,2010-01-04,2010,1,1,2010-01-11,25.275,18.2125,28.975,20.2875,21.1,7.5375,28.4,11.7375
Badulla,6,2010-01-11,2010,1,2,2010-01-18,25.0125,19.3,28.7125,21.775,14.0,10.6,41.8,11.7541666666667
Badulla,18,2010-01-18,2010,1,3,2010-01-25,24.4625,18.6125,27.5125,20.3625,3.7,8.85,36.0,11.78125
Badulla,4,2010-01-25,2010,1,4,2010-02-01,24.0875,19.2375,27.3375,21.3,66.1,11.075,40.3,11.8083333333333
Badulla,14,2010-02-01,2010,2,5,2010-02-08,24.675,19.075,28.0875,21.075,5.9,10.5625,34.2,11.84375
Badulla,14,2010-02-08,2010,2,6,2010-02-15,25.6125,19.8125,29.225,22.125,4.4,9.5375,32.8,11.8854166666667
Badulla,13,2010-02-15,2010,2,7,2010-02-22,26.9625,19.9375,31.275,22.2375,6.6,10.5375,40.0,11.925
Badulla,10,2010-02-22,2010,2,8,2010-03-01,27.8125,18.3875,31.5125,19.975,0.0,10.55,40.0,11.9604166666667
Badulla,4,2010-03-01,2010,3,9,2010-03-08,28.65,18.7875,32.575,20.8,0.6,9.4375,31.3,12.00625
Badulla,6,2010-03-08,2010,3,10,2010-03-15,28.6375,20.5375,31.85,23.1875,6.6,13.3125,44.6,12.05625
Badulla,17,2010-03-15,2010,3,11,2010-03-22,28.9375,19.2875,32.15,21.4125,5.6,12.175,43.6,12.0958333333333
Badulla,6,2010-03-22,2010,3,12,2010-03-29,28.975,20.8875,33.475,24.2125,61.3,7.55,29.9,12.14375
Badulla,1,2010-03-29,2010,3,13,2010-04-05,28.8875,20.4625,34.075,23.55,48.4,7.1625,28.1,12.1916666666667
Badulla,6,2010-04-05,2010,4,14,2010-04-12,28.5875,21.2625,33.5,24.8125,38.4,8.6875,38.5,12.2354166666667
Badulla,9,2010-04-12,2010,4,15,2010-04-19,29.15,21.6375,34.5875,25.2375,46.6,7.0875,29.9,12.2833333333333
Badulla,13,2010-04-19,2010,4,16,2010-04-26,28.6125,21.6,34.5625,25.175,88.0,6.5,29.9,12.3166666666667
Badulla,3,2010-04-26,2010,4,17,2010-05-03,28.175,21.4875,34.45,25.325,100.1,7.025,29.2,12.3583333333333
Badulla,12,2010-05-03,2010,5,18,2010-05-10,28.5125,21.4625,34.55,24.9625,95.0,7.1625,26.6,12.3979166666667
Badulla,15,2010-05-10,2010,5,19,2010-05-17,28.7625,22.0125,34.4625,25.5625,47.7,8.1625,32.0,12.43125
Badulla,2,2010-05-17,2010,5,20,2010-05-24,28.8625,22.55,32.2,25.375,28.2,15.775,52.6,12.4625
Badulla,10,2010-05-24,2010,5,21,2010-05-31,30.2375,21.775,34.6375,24.2875,6.1,14.65,48.2,12.4854166666667
Badulla,22,2010-05-31,2010,5,22,2010-06-07,30.8375,21.55,34.825,23.9625,9.5,12.5875,45.7,12.50625
Badulla,10,2010-06-07,2010,6,23,2010-06-14,29.3,22.2625,31.4375,24.625,46.9,15.8,60.5,12.5208333333333
Badulla,4,2010-06-14,2010,6,24,2010-06-21,28.7875,21.1,33.3875,23.8875,65.6,10.7875,39.2,12.5270833333333
Badulla,19,2010-06-21,2010,6,25,2010-06-28,28.8125,21.55,32.0875,23.95,4.0,15.05,54.0,12.5270833333333
Badulla,37,2010-06-28,2010,6,26,2010-07-05,29.175,21.5375,31.3875,23.475,8.0,17.3,65.5,12.5208333333333
Badulla,37,2010-07-05,2010,7,27,2010-07-12,28.525,21.175,32.3625,24.1875,41.8,10.675,43.9,12.5104166666667
Badulla,47,2010-07-12,2010,7,28,2010-07-19,29.0,21.375,31.1875,23.3375,13.1,16.6125,58.7,12.4895833333333
Badulla,47,2010-07-19,2010,7,29,2010-07-26,29.4875,21.2875,31.9875,23.3625,27.1,13.4,58.7,12.4666666666667
Badulla,63,2010-07-26,2010,7,30,2010-08-02,30.55,21.4625,32.9125,23.2625,4.7,13.1875,58.7,12.4333333333333
Badulla,70,2010-08-02,2010,8,31,2010-08-09,31.25,21.2625,33.275,22.925,5.4,14.675,46.8,12.4041666666667
Badulla,112,2010-08-09,2010,8,32,2010-08-16,30.6625,22.25,33.0375,24.6,20.2,13.3,57.6,12.36875
Badulla,38,2010-08-16,2010,8,33,2010-08-23,28.45,21.35,30.4375,23.675,36.6,14.1125,58.3,12.3270833333333
Badulla,42,2010-08-23,2010,8,34,2010-08-30,29.55,21.65,31.125,23.2625,4.0,17.7125,65.2,12.28125
Badulla,44,2010-08-30,2010,8,35,2010-09-06,31.0125,20.975,32.925,22.425,3.1,13.5125,65.2,12.2375
Badulla,18,2010-09-06,2010,9,36,2010-09-13,30.5625,21.675,32.85,23.7875,11.0,11.4625,43.6,12.1979166666667
Badulla,10,2010-09-13,2010,9,37,2010-09-20,30.8375,22.0,32.7625,23.9625,22.7,14.4375,53.6,12.1520833333333
Badulla,8,2010-09-20,2010,9,38,2010-09-27,27.2375,21.0125,31.425,23.9875,99.5,8.3625,45.0,12.1104166666667
Badulla,9,2010-09-27,2010,9,39,2010-10-04,26.15,20.4125,30.525,23.375,130.3,8.125,51.5,12.0625
Badulla,9,2010-10-04,2010,10,40,2010-10-11,28.0625,21.3125,30.4,23.5375,10.4,16.325,54.0,12.01875
Badulla,5,2010-10-11,2010,10,41,2010-10-18,29.4,18.925,32.3,20.3875,0.4,13.5125,47.9,11.9770833333333
Badulla,8,2010-10-18,2010,10,42,2010-10-25,30.1875,19.7,34.1875,21.4875,12.7,9.125,37.1,11.9354166666667
Badulla,4,2010-10-25,2010,10,43,2010-11-01,27.325,20.3625,31.075,23.2,68.1,8.125,37.8,11.8958333333333
Badulla,9,2010-11-01,2010,11,44,2010-11-08,26.8375,20.1,31.1375,22.7875,60.5,9.2875,44.3,11.8541666666667
Badulla,3,2010-11-08,2010,11,45,2010-11-15,26.1875,19.8,30.8125,22.6875,112.6,7.1375,33.5,11.81875
Badulla,4,2010-11-15,2010,11,46,2010-11-22,25.1625,19.4,29.1625,22.225,111.7,6.0375,27.4,11.7895833333333
Badulla,3,2010-11-22,2010,11,47,2010-11-29,24.5875,20.0625,28.675,23.1,143.4,7.125,34.2,11.7645833333333
Badulla,6,2010-11-29,2010,11,48,2010-12-06,24.525,19.975,28.1125,22.6625,164.1,8.875,38.9,11.74375
Badulla,8,2010-12-06,2010,12,49,2010-12-13,25.975,19.1,29.225,21.1625,30.8,10.7625,49.7,11.7270833333333
Badulla,8,2010-12-13,2010,12,50,2010-12-20,24.9375,18.8625,28.75,21.025,24.6,7.3875,33.5,11.7166666666667
Badulla,1,2010-12-20,2010,12,51,2010-12-27,22.3375,19.3,25.6375,21.6875,162.4,7.7875,37.8,11.7166666666667
Badulla,5,2010-12-27,2010,12,52,2011-01-03,22.6125,19.3125,25.725,21.475,132.5,7.35,38.9,11.71875
Badulla,2,2011-01-03,2011,1,1,2011-01-10,22.8125,19.775,26.325,22.3375,418.6,6.5375,38.5,11.73125
Badulla,1,2011-01-10,2011,1,2,2011-01-17,22.9,18.675,25.9,20.6625,119.8,8.9375,33.1,11.7520833333333
Badulla,5,2011-01-17,2011,1,3,2011-01-24,24.2875,17.9375,27.3375,19.3125,4.4,10.95,35.6,11.7770833333333
Badulla,1,2011-01-24,2011,1,4,2011-01-31,22.85,19.175,25.6125,21.35,37.8,12.325,46.8,11.8020833333333
Badulla,6,2011-01-31,2011,1,5,2011-02-07,21.5625,19.4375,24.95,21.875,226.4,7.2875,43.2,11.8375
Badulla,5,2011-02-07,2011,2,6,2011-02-14,23.9125,18.95,27.5125,21.0375,54.1,7.75,31.7,11.875
Badulla,4,2011-02-14,2011,2,7,2011-02-21,26.2,19.5875,30.35,22.475,13.8,6.8625,30.2,11.91875
Badulla,0,2011-02-21,2011,2,8,2011-02-28,25.875,19.4625,29.525,21.7125,8.6,8.2875,31.3,11.9520833333333
Badulla,1,2011-02-28,2011,2,9,2011-03-07,24.7125,19.3875,28.4625,21.8,32.4,10.025,38.2,11.9958333333333
Badulla,1,2011-03-07,2011,3,10,2011-03-14,26.85,17.3625,31.0375,18.8625,25.0,6.5125,27.4,12.0458333333333
Badulla,4,2011-03-14,2011,3,11,2011-03-21,26.4625,19.9,31.0,22.475,48.3,7.3,37.4,12.0895833333333
Badulla,4,2011-03-21,2011,3,12,2011-03-28,27.425,19.8875,32.15,22.75,63.8,5.0625,25.2,12.1395833333333
Badulla,0,2011-03-28,2011,3,13,2011-04-04,28.85,18.475,32.075,20.4375,24.5,6.25,28.1,12.1833333333333
Badulla,3,2011-04-04,2011,4,14,2011-04-11,28.525,19.75,31.9625,22.2875,36.1,8.375,34.2,12.2270833333333
Badulla,3,2011-04-11,2011,4,15,2011-04-18,27.475,19.8125,32.0875,22.85,78.1,6.8875,29.5,12.2729166666667
Badulla,6,2011-04-18,2011,4,16,2011-04-25,26.725,20.7,31.5875,23.875,87.9,8.05,34.9,12.3104166666667
Badulla,15,2011-04-25,2011,4,17,2011-05-02,27.8625,20.8875,32.5875,23.7875,34.3,10.65,40.3,12.35
Badulla,9,2011-05-02,2011,5,18,2011-05-09,30.0,20.7875,34.225,23.0375,2.7,13.1375,39.2,12.39375
Badulla,2,2011-05-09,2011,5,19,2011-05-16,29.175,19.8375,33.7,22.075,23.4,9.8875,39.2,12.425
Badulla,2,2011-05-16,2011,5,20,2011-05-23,29.0125,20.225,33.25,22.825,15.6,9.625,41.4,12.4583333333333
Badulla,6,2011-05-23,2011,5,21,2011-05-30,29.25,21.4,33.3625,23.95,33.5,12.175,49.3,12.48125
Badulla,10,2011-05-30,2011,5,22,2011-06-06,30.3625,21.7875,33.4875,23.8625,2.9,14.4375,54.4,12.5041666666667
Badulla,17,2011-06-06,2011,6,23,2011-06-13,30.725,21.8125,33.15,24.1,2.2,13.8875,46.8,12.51875
Badulla,11,2011-06-13,2011,6,24,2011-06-20,31.5625,21.8125,32.725,23.4375,0.4,16.8375,61.9,12.5229166666667
Badulla,11,2011-06-20,2011,6,25,2011-06-27,32.1875,20.9125,33.7,22.3375,0.4,15.2875,55.8,12.5291666666667
Badulla,41,2011-06-27,2011,6,26,2011-07-04,31.9125,21.625,34.175,23.175,1.9,11.675,55.8,12.5208333333333
Badulla,73,2011-07-04,2011,7,27,2011-07-11,31.075,21.85,33.6875,23.9,8.3,10.9125,48.6,12.5104166666667
Badulla,25,2011-07-11,2011,7,28,2011-07-18,31.175,22.2375,32.1625,23.925,4.5,17.8,59.4,12.4916666666667
Badulla,28,2011-07-18,2011,7,29,2011-07-25,31.4625,22.6,33.2625,24.4,3.7,13.925,52.2,12.4708333333333
Badulla,24,2011-07-25,2011,7,30,2011-08-01,31.5125,22.15,33.1875,23.6875,2.3,15.7625,55.4,12.4375
Badulla,13,2011-08-01,2011,8,31,2011-08-08,31.875,21.725,33.3625,23.0875,2.9,16.1875,53.3,12.4104166666667
Badulla,13,2011-08-08,2011,8,32,2011-08-15,30.2625,21.7625,32.975,23.7375,10.8,12.075,45.4,12.3770833333333
Badulla,15,2011-08-15,2011,8,33,2011-08-22,28.925,21.0,32.025,23.325,31.0,12.5,44.3,12.3354166666667
Badulla,7,2011-08-22,2011,8,34,2011-08-29,29.85,21.125,32.0375,22.6875,18.5,16.8375,52.6,12.2895833333333
Badulla,15,2011-08-29,2011,8,35,2011-09-05,30.7875,21.475,33.15,23.225,11.9,15.3875,48.2,12.2520833333333
Badulla,6,2011-09-05,2011,9,36,2011-09-12,30.4125,21.7,33.05,23.6625,29.5,14.3625,56.2,12.2041666666667
Badulla,3,2011-09-12,2011,9,37,2011-09-19,29.8,20.9625,31.8625,22.8375,19.8,14.1625,67.0,12.1625
Badulla,5,2011-09-19,2011,9,38,2011-09-26,31.7375,20.1375,33.5375,21.5,2.4,12.725,45.4,12.1145833333333
Badulla,9,2011-09-26,2011,9,39,2011-10-03,32.0875,21.45,35.5,23.4375,9.1,8.2375,33.5,12.0729166666667
Badulla,7,2011-10-03,2011,10,40,2011-10-10,31.0375,21.7625,34.575,24.225,20.3,7.2625,29.9,12.025
Badulla,8,2011-10-10,2011,10,41,2011-10-17,28.2375,20.9375,32.9,23.825,59.3,7.825,29.5,11.9875
Badulla,14,2011-10-17,2011,10,42,2011-10-24,26.4125,20.3375,31.1875,23.5,97.1,7.75,32.8,11.9416666666667
Badulla,10,2011-10-24,2011,10,43,2011-10-31,24.6125,20.4375,28.5375,23.7,90.6,8.4625,35.6,11.9020833333333
Badulla,16,2011-10-31,2011,10,44,2011-11-07,25.45,20.075,29.4625,23.1,60.3,6.475,36.0,11.8583333333333
Badulla,1,2011-11-07,2011,11,45,2011-11-14,25.7625,19.325,29.5,21.8375,40.1,6.4125,28.1,11.825
Badulla,9,2011-11-14,2011,11,46,2011-11-21,25.2375,19.7,29.1125,22.4125,23.4,9.625,41.0,11.79375
Badulla,12,2011-11-21,2011,11,47,2011-11-28,24.15,20.2125,27.3875,22.9875,110.0,12.475,57.2,11.76875
Badulla,12,2011-11-28,2011,11,48,2011-12-05,25.6875,19.8625,29.6625,22.7125,45.5,6.45,30.2,11.7458333333333
Badulla,15,2011-12-05,2011,12,49,2011-12-12,25.15,19.875,28.9125,22.3625,33.5,8.0875,30.6,11.7270833333333
Badulla,7,2011-12-12,2011,12,50,2011-12-19,23.5375,19.625,26.6625,22.075,158.9,11.55,46.1,11.7166666666667
Badulla,7,2011-12-19,2011,12,51,2011-12-26,23.175,19.5,26.1625,21.7625,180.9,9.1375,59.0,11.7166666666667
Badulla,5,2011-12-26,2011,12,52,2012-01-02,26.15,16.8125,29.4,17.9875,7.6,6.7375,23.0,11.7229166666667
Badulla,5,2012-01-02,2012,1,1,2012-01-09,25.0625,19.125,28.975,21.4125,30.6,10.075,42.5,11.73125
Badulla,16,2012-01-09,2012,1,2,2012-01-16,24.55,18.4875,27.55,20.125,2.7,8.6,37.4,11.7479166666667
Badulla,6,2012-01-16,2012,1,3,2012-01-23,24.225,17.7125,27.25,19.425,12.4,7.25,28.8,11.7729166666667
Badulla,6,2012-01-23,2012,1,4,2012-01-30,24.2125,17.9875,27.025,19.6,2.9,7.4125,28.8,11.8
Badulla,3,2012-01-30,2012,1,5,2012-02-06,24.35,18.8875,27.4375,21.0,4.3,10.9375,39.2,11.8333333333333
Badulla,4,2012-02-06,2012,2,6,2012-02-13,25.2,19.3,28.7,21.6875,18.3,11.375,38.9,11.8708333333333
Badulla,3,2012-02-13,2012,2,7,2012-02-20,25.05,19.2875,28.4625,21.475,26.5,10.6,35.3,11.9104166666667
Badulla,1,2012-02-20,2012,2,8,2012-02-27,25.7875,18.0,29.05,19.075,10.7,11.1625,36.4,11.9479166666667
Badulla,2,2012-02-27,2012,2,9,2012-03-05,27.4,18.85,31.3375,21.3625,21.9,8.3625,34.2,11.9875
Badulla,1,2012-03-05,2012,3,10,2012-03-12,28.15,18.5125,31.725,20.625,4.7,7.55,32.8,12.0375
Badulla,3,2012-03-12,2012,3,11,2012-03-19,27.7625,19.325,31.7875,22.15,26.4,9.175,32.0,12.0854166666667
Badulla,0,2012-03-19,2012,3,12,2012-03-26,29.4375,18.525,31.8375,20.3875,1.5,8.15,33.5,12.13125
Badulla,1,2012-03-26,2012,3,13,2012-04-02,28.35,19.55,32.175,22.1625,85.4,7.325,32.4,12.175
Badulla,1,2012-04-02,2012,4,14,2012-04-09,27.6625,19.75,32.35,22.5875,102.5,7.3625,30.2,12.2166666666667
Badulla,2,2012-04-09,2012,4,15,2012-04-16,27.625,19.8625,32.65,22.8375,71.1,7.05,29.2,12.2645833333333
Badulla,7,2012-04-16,2012,4,16,2012-04-23,27.9375,20.7875,32.4625,23.85,79.3,6.625,34.6,12.3020833333333
Badulla,0,2012-04-23,2012,4,17,2012-04-30,28.2625,20.475,32.4625,23.2,28.5,12.275,41.0,12.3395833333333
Badulla,1,2012-04-30,2012,4,18,2012-05-07,30.4375,18.575,33.8375,19.95,3.9,12.0125,38.9,12.3875
Badulla,0,2012-05-07,2012,5,19,2012-05-14,31.0875,20.6125,34.8125,22.8875,12.9,9.125,28.8,12.41875
Badulla,0,2012-05-14,2012,5,20,2012-05-21,32.8,21.1,35.725,22.925,4.5,11.4625,38.9,12.4541666666667
Badulla,0,2012-05-21,2012,5,21,2012-05-28,32.725,23.1625,34.1375,24.975,7.2,18.9875,59.4,12.4770833333333
Badulla,0,2012-05-28,2012,5,22,2012-06-04,33.5,22.875,34.85,24.475,9.0,18.25,51.8,12.5041666666667
Badulla,0,2012-06-04,2012,6,23,2012-06-11,32.4625,23.0,33.425,24.5,1.3,17.9625,54.0,12.5145833333333
Badulla,0,2012-06-11,2012,6,24,2012-06-18,32.25,22.5625,32.425,24.025,3.1,18.2375,59.0,12.5229166666667
Badulla,0,2012-06-18,2012,6,25,2012-06-25,31.8625,22.1375,32.0,23.3875,1.0,18.125,55.8,12.5270833333333
Badulla,0,2012-06-25,2012,6,26,2012-07-02,31.575,22.1875,32.8375,23.75,6.9,16.45,56.9,12.525
Badulla,0,2012-07-02,2012,7,27,2012-07-09,31.4625,22.275,32.1375,23.775,8.0,17.7875,59.4,12.5125
Badulla,2,2012-07-09,2012,7,28,2012-07-16,31.3125,22.6,34.0625,24.8875,61.2,11.0125,53.6,12.4979166666667
Badulla,0,2012-07-16,2012,7,29,2012-07-23,30.9125,21.2875,32.725,23.1125,6.6,15.5,51.1,12.475
Badulla,1,2012-07-23,2012,7,30,2012-07-30,32.2375,21.475,33.4125,22.8,0.6,15.5875,49.0,12.44375
Badulla,2,2012-07-30,2012,7,31,2012-08-06,32.975,21.85,33.625,23.1125,0.6,15.175,48.6,12.4145833333333
Badulla,10,2012-08-06,2012,8,32,2012-08-13,31.8375,22.075,33.0625,23.525,9.8,16.0875,49.7,12.3854166666667
Badulla,6,2012-08-13,2012,8,33,2012-08-20,30.3375,21.675,32.3,23.55,4.0,15.85,53.3,12.34375
Badulla,4,2012-08-20,2012,8,34,2012-08-27,29.9875,20.975,31.675,22.9125,19.7,15.7,56.9,12.2958333333333
Badulla,5,2012-08-27,2012,8,35,2012-09-03,30.6,21.7,32.6375,23.6375,31.4,15.9625,56.9,12.25625
Badulla,8,2012-09-03,2012,9,36,2012-09-10,30.55,21.7125,32.8625,23.8375,25.8,14.2125,51.8,12.2125
Badulla,3,2012-09-10,2012,9,37,2012-09-17,31.225,21.1375,33.05,23.0625,11.6,14.7375,47.9,12.1666666666667
Badulla,10,2012-09-17,2012,9,38,2012-09-24,29.925,21.075,32.8,23.3875,23.0,13.6875,46.4,12.125
Badulla,11,2012-09-24,2012,9,39,2012-10-01,29.775,20.0875,32.8125,21.825,15.3,13.675,51.5,12.08125
Badulla,14,2012-10-01,2012,10,40,2012-10-08,31.3375,20.275,34.2375,22.1625,23.0,11.45,47.9,12.0354166666667
Badulla,6,2012-10-08,2012,10,41,2012-10-15,27.4,20.85,31.85,24.125,110.0,8.4,32.0,11.99375
Badulla,13,2012-10-15,2012,10,42,2012-10-22,25.5125,20.1625,29.675,23.3125,138.0,7.675,29.5,11.9479166666667
Badulla,3,2012-10-22,2012,10,43,2012-10-29,25.425,20.425,29.5,23.45,215.8,9.0375,51.8,11.9125
Badulla,7,2012-10-29,2012,10,44,2012-11-05,25.825,20.35,29.6125,22.6,98.7,11.525,71.3,11.8708333333333
Badulla,2,2012-11-05,2012,11,45,2012-11-12,25.5375,19.675,29.95,22.5375,85.7,7.5125,33.8,11.8291666666667
Badulla,6,2012-11-12,2012,11,46,2012-11-19,25.0875,20.15,29.1875,23.2,191.3,5.2375,30.2,11.7979166666667
Badulla,10,2012-11-19,2012,11,47,2012-11-26,26.45,20.55,30.6375,23.9125,98.1,6.0875,25.9,11.7729166666667
Badulla,8,2012-11-26,2012,11,48,2012-12-03,25.15,19.7,28.7,22.325,62.3,6.4375,24.8,11.75
Badulla,12,2012-12-03,2012,12,49,2012-12-10,24.7625,19.8625,27.9125,22.5625,39.3,9.9,38.2,11.7333333333333
Badulla,15,2012-12-10,2012,12,50,2012-12-17,24.0125,18.625,27.0875,20.325,48.0,10.05,54.4,11.7166666666667
Badulla,2,2012-12-17,2012,12,51,2012-12-24,23.075,19.975,26.0,22.525,92.0,12.5125,54.4,11.7145833333333
Badulla,12,2012-12-24,2012,12,52,2012-12-31,24.6125,20.4125,28.6125,23.5125,62.8,9.0625,41.4,11.7208333333333
Badulla,6,2012-12-31,2012,12,1,2013-01-07,23.475,19.5875,26.5125,21.75,213.6,8.5125,37.8,11.7291666666667
Badulla,9,2013-01-07,2013,1,2,2013-01-14,23.7125,19.4875,27.2375,21.9375,177.1,8.6125,38.2,11.7458333333333
Badulla,6,2013-01-14,2013,1,3,2013-01-21,24.7,17.7375,27.975,18.9375,1.9,9.2125,31.7,11.7666666666667
Badulla,9,2013-01-21,2013,1,4,2013-01-28,23.9875,18.9875,27.375,20.9125,73.8,8.7125,33.5,11.7958333333333
Badulla,3,2013-01-28,2013,1,5,2013-02-04,24.9125,18.475,28.35,19.725,1.7,9.6,35.6,11.8291666666667
Badulla,0,2013-02-04,2013,2,6,2013-02-11,24.625,19.7375,28.3375,22.35,36.9,9.25,46.8,11.8645833333333
Badulla,12,2013-02-11,2013,2,7,2013-02-18,24.75,19.8125,29.1125,22.55,105.7,9.4625,50.0,11.9020833333333
Badulla,0,2013-02-18,2013,2,8,2013-02-25,25.7125,18.4875,30.025,20.375,26.3,7.3125,30.6,11.9416666666667
Badulla,9,2013-02-25,2013,2,9,2013-03-04,25.5,18.425,29.25,20.0375,30.7,7.5125,29.5,11.98125
Badulla,14,2013-03-04,2013,3,10,2013-03-11,25.5375,20.525,30.325,23.575,57.7,10.5625,38.2,12.0291666666667
Badulla,6,2013-03-11,2013,3,11,2013-03-18,26.625,20.1625,31.85,23.275,51.0,7.5625,29.9,12.0791666666667
Badulla,3,2013-03-18,2013,3,12,2013-03-25,26.7875,19.55,31.7625,22.2875,39.7,8.4,30.6,12.1229166666667
Badulla,2,2013-03-25,2013,3,13,2013-04-01,27.775,20.0,33.275,23.0375,23.7,7.8875,27.0,12.1645833333333
Badulla,7,2013-04-01,2013,4,14,2013-04-08,28.925,20.35,34.075,23.1375,4.3,6.9875,24.8,12.2083333333333
Badulla,5,2013-04-08,2013,4,15,2013-04-15,28.0125,20.8,33.225,24.175,82.3,6.9125,27.0,12.2583333333333
Badulla,6,2013-04-15,2013,4,16,2013-04-22,29.1375,20.55,34.7625,23.4625,19.4,7.325,24.8,12.2979166666667
Badulla,5,2013-04-22,2013,4,17,2013-04-29,28.2625,20.775,33.2375,24.2375,44.6,6.2375,25.2,12.33125
Badulla,11,2013-04-29,2013,4,18,2013-05-06,28.125,21.375,33.4375,24.8125,75.8,6.9375,27.0,12.38125
Badulla,7,2013-05-06,2013,5,19,2013-05-13,28.9875,21.6125,33.9375,24.65,47.1,10.425,48.6,12.4125
Badulla,3,2013-05-13,2013,5,20,2013-05-20,29.7125,22.0,34.225,24.525,23.9,13.6375,48.6,12.45
Badulla,0,2013-05-20,2013,5,21,2013-05-27,29.5625,21.4625,33.05,23.5125,10.1,16.925,51.5,12.4729166666667
Badulla,2,2013-05-27,2013,5,22,2013-06-03,28.8125,21.3625,31.2625,23.2875,15.6,17.225,57.2,12.4979166666667
