District,Number_of_Cases,Week_Start_Date,Month,Year,Week,Week_End_Date,Avg Max Temp (°C),Avg Min Temp (°C),Avg Apparent Max Temp (°C),Avg Apparent Min Temp (°C),Total Precipitation (mm),Total Rain (mm),Avg Wind Speed (km/h),Max Wind Gusts (km/h),Weather Code,Avg Daylight Duration (hours),Avg Sunrise Time,Avg Sunset Time
Galle,5,2015-06-22,6,2015,26,2015-06-29,29.8,26.2625,35.25,30.775,44.3,44.3,21.1125,58,51,12.475,357,1105
Galle,11,2015-06-29,6,2015,27,2015-07-06,29.6125,26.35,34.7375,30.2,41.7,41.7,24.1375,59.4,51,12.46875,358,1106
Galle,5,2015-07-06,7,2015,28,2015-07-13,30.025,27.0375,33.5375,30.225,21.8,21.8,28.25,59,51,12.4541666666667,360,1107
Galle,7,2015-07-13,7,2015,29,2015-07-20,29.125,26.4125,32.9375,29.3,44.1,44.1,28.4875,63.4,51,12.4416666666667,361,1108
Galle,5,2015-07-20,7,2015,30,2015-07-27,29.425,25.75,33.6625,29.1875,40.8,40.8,23.0125,53.6,51,12.4166666666667,362,1107
Galle,7,2015-07-27,7,2015,31,2015-08-03,29.7875,26.2,34.9875,30.425,20.3,20.3,21.2625,47.2,51,12.3916666666667,363,1106
Galle,14,2015-08-03,8,2015,32,2015-08-10,29.025,25.95,33.7125,29.15,53.2,53.2,24.5625,57.2,61,12.3541666666667,364,1105
Galle,12,2015-08-10,8,2015,33,2015-08-17,29.7625,26.3,34.5625,29.5375,51.2,51.2,25.375,57.6,53,12.3229166666667,363,1103
Galle,19,2015-08-17,8,2015,34,2015-08-24,30.1,25.7,36.2375,30.325,46.8,46.8,17.1125,41,51,12.29375,363,1100
Galle,25,2015-08-24,8,2015,35,2015-08-31,29.0125,25.7125,34.4,29.675,72.9,72.9,21.0625,46.8,61,12.25625,362,1097
Galle,11,2015-08-31,8,2015,36,2015-09-07,29.55,25.4375,35.65,30.3,48.1,48.1,15.8625,38.9,51,12.21875,361,1094
Galle,20,2015-09-07,9,2015,37,2015-09-14,29.4875,25.475,35.0375,30.1875,27.1,27.1,17.675,47.2,51,12.18125,360,1091
Galle,8,2015-09-14,9,2015,38,2015-09-21,29.35,26.125,34.275,29.875,82.1,82.1,24.075,58.7,61,12.1458333333333,358,1087
Galle,9,2015-09-21,9,2015,39,2015-09-28,29.4,25.3625,34.925,29.3625,101.3,101.3,18.25,43.2,63,12.1041666666667,357,1083
Galle,21,2015-09-28,9,2015,40,2015-10-05,29.0625,25.275,34.875,29.7875,105.4,105.4,16.9375,44.3,53,12.0625,356,1080
Galle,10,2015-10-05,10,2015,41,2015-10-12,29.6125,25.325,35.3125,30.05,30.1,30.1,17.8375,44.3,51,12.0270833333333,355,1076
Galle,31,2015-10-12,10,2015,42,2015-10-19,30.2,25.0875,37.4375,30.425,72.8,72.8,11,27.7,61,11.9854166666667,354,1074
Galle,23,2015-10-19,10,2015,43,2015-10-26,29.0375,25.15,35,29.75,193.8,193.8,14.8375,39.6,63,11.9604166666667,354,1071
Galle,16,2015-10-26,10,2015,44,2015-11-02,29.2125,25.075,35.0375,29.6125,98.2,98.2,13.9875,43.6,61,11.9166666666667,354,1069
Galle,14,2015-11-02,11,2015,45,2015-11-09,29.625,25,36,29.7625,184.6,184.6,11.3375,41,63,11.8895833333333,355,1069
Galle,16,2015-11-09,11,2015,46,2015-11-16,28.5875,25.175,33.75,29.35,123.7,123.7,18.3375,43.6,63,11.8541666666667,357,1068
Galle,29,2015-11-16,11,2015,47,2015-11-23,29.9875,25.35,36.1,30.55,21.2,21.2,14.4625,41.8,51,11.83125,359,1069
Galle,27,2015-11-23,11,2015,48,2015-11-30,30.4375,25.275,37.0875,30.6,35.9,35.9,9.8875,31,51,11.8104166666667,361,1070
Galle,22,2015-11-30,11,2015,49,2015-12-07,29.4625,25.4,35.7125,30.4875,98.3,98.3,14.4,37.1,63,11.7916666666667,364,1072
Galle,24,2015-12-07,12,2015,50,2015-12-14,29.5875,25.3625,35.3375,30.4875,126,126,14.125,43.6,61,11.7770833333333,368,1074
Galle,18,2015-12-14,12,2015,51,2015-12-21,29.9375,24.9875,35.5875,30.025,35.5,35.5,12.7875,37.4,61,11.775,371,1078
Galle,16,2015-12-21,12,2015,52,2015-12-28,30.6625,24.7875,36.7875,29.35,25.4,25.4,11,46.4,51,11.7708333333333,375,1081
Galle,27,2015-12-28,12,2015,53,2016-01-04,30.9375,25.2,35.5375,29.375,6.3,6.3,18.4,46.4,51,11.7729166666667,378,1084
Galle,29,2016-01-04,1,2016,1,2016-01-11,31.1,25.4625,36.6625,29.725,7.5,7.5,13.375,44.6,51,11.7895833333333,381,1088
Galle,17,2016-01-11,1,2016,2,2016-01-18,30.8,24.475,36.9125,28.55,4.6,4.6,10.95,25.6,2,11.8041666666667,383,1091
Galle,43,2016-01-18,1,2016,3,2016-01-25,32.1125,25.225,38.1375,29.9,13.9,13.9,11.925,33.5,2,11.8229166666667,385,1094
Galle,42,2016-01-25,1,2016,4,2016-02-01,31.5125,24.4625,37.7625,29.2,14.4,14.4,9.15,31,51,11.8479166666667,386,1096
Galle,27,2016-02-01,2,2016,5,2016-02-08,31.9,24.775,36.725,29.0625,1,1,10.2875,31,3,11.8791666666667,386,1098
Galle,46,2016-02-08,2,2016,6,2016-02-15,31.7,25.35,38.8,30.3875,23.9,23.9,9.275,30.2,51,11.9125,385,1100
Galle,28,2016-02-15,2,2016,7,2016-02-22,31.6125,25.6375,37.1,30,20.9,20.9,17.0625,56.2,53,11.95,384,1101
Galle,29,2016-02-22,2,2016,8,2016-02-29,32.0375,25.525,36.925,29.3125,11.6,11.6,17.6,44.6,51,11.98125,382,1101
Galle,30,2016-02-29,2,2016,9,2016-03-07,33.275,26.05,38.4,30.525,5.2,5.2,14.9625,37.8,51,12.0208333333333,379,1101
Galle,15,2016-03-07,3,2016,10,2016-03-14,33.3125,26.8,39.45,31.8625,4.3,4.3,14.0125,35.3,51,12.0604166666667,376,1100
Galle,16,2016-03-14,3,2016,11,2016-03-21,32.7,26.4625,39.15,31.9875,7.3,7.3,12.7125,35.3,51,12.1,373,1099
Galle,19,2016-03-21,3,2016,12,2016-03-28,32.8,26.25,38.9125,31.3875,15.4,15.4,14.725,41.4,51,12.1375,370,1098
Galle,27,2016-03-28,3,2016,13,2016-04-04,31.875,25.8375,39.3625,31.175,46.9,46.9,11.5125,33.5,63,12.1770833333333,367,1097
Galle,4,2016-04-04,4,2016,14,2016-04-11,31.675,26.5,39.8,32.8125,26.2,26.2,10.6875,30.6,51,12.2145833333333,364,1097
Galle,0,2016-04-11,4,2016,15,2016-04-18,31.775,26.8,40.0125,33.15,22.2,22.2,11.75,36,53,12.2520833333333,361,1096
Galle,26,2016-04-18,4,2016,16,2016-04-25,31.125,26.6125,39.4875,32.4125,49.4,49.4,13.9875,36.4,53,12.2916666666667,358,1096
Galle,23,2016-04-25,4,2016,17,2016-05-02,31.375,26.775,39.4875,32.8125,44.7,44.7,12.1,33.1,63,12.3291666666667,356,1096
Galle,26,2016-05-02,5,2016,18,2016-05-09,31.2,26.3625,39.3125,32.175,69.5,69.5,12.725,30.2,63,12.3583333333333,354,1096
Galle,20,2016-05-09,5,2016,19,2016-05-16,29.475,26.0625,35.6125,30.6625,285.7,285.7,17.9625,60.1,61,12.3895833333333,353,1096
Galle,17,2016-05-16,5,2016,20,2016-05-23,29.7625,26.6625,34.7625,30.1625,111,111,26.4875,60.8,63,12.4083333333333,353,1097
Galle,30,2016-05-23,5,2016,21,2016-05-30,30.025,26.5125,34.9,30.4875,78.7,78.7,24.6625,54.4,63,12.43125,353,1098
Galle,30,2016-05-30,5,2016,22,2016-06-06,30.1375,26.6625,35.7375,30.7625,38.9,38.9,22.625,49.7,51,12.45625,353,1100
Galle,0,2016-06-06,6,2016,23,2016-06-13,29.875,25.95,35.0375,29.7875,60,60,22.55,48.6,61,12.4666666666667,354,1102
Galle,15,2016-06-13,6,2016,24,2016-06-20,29.3375,26.6375,32.8875,29.4875,38.6,38.6,29.225,62.6,53,12.4708333333333,355,1103
Galle,16,2016-06-20,6,2016,25,2016-06-27,29.225,26.2875,32.6625,29,29.5,29.5,29.7375,65.2,51,12.475,356,1105
Galle,22,2016-06-27,6,2016,26,2016-07-04,29.7125,26.75,34.4,30.375,22.6,22.6,24.3,58.7,51,12.46875,358,1106
Galle,31,2016-07-04,7,2016,27,2016-07-11,30.1,26.8,34,30.375,16.4,16.4,27.6375,64.4,51,12.45625,359,1107
Galle,12,2016-07-11,7,2016,28,2016-07-18,29.05,25.875,33.0375,29.0125,23.9,23.9,25.1375,60.1,51,12.4458333333333,361,1108
Galle,104,2016-07-18,7,2016,29,2016-07-25,29.0625,25.9875,32.5875,29.075,27.7,27.7,27.3,59.4,51,12.4208333333333,362,1107
Galle,77,2016-07-25,7,2016,30,2016-08-01,28.6375,25.5,33.1125,29.3,65.9,65.9,21.6,52.2,63,12.3958333333333,363,1106
Galle,24,2016-08-01,8,2016,31,2016-08-08,30.2375,26.7,33.7625,30.1125,4,4,27.7125,55.8,51,12.3604166666667,363,1105
Galle,49,2016-08-08,8,2016,32,2016-08-15,29.2125,26.3375,33.7875,29.675,21.4,21.4,26.8875,58,51,12.3291666666667,363,1103
Galle,34,2016-08-15,8,2016,33,2016-08-22,29.2125,26.225,33.4,29.2375,22,22,28.5875,58,51,12.3020833333333,363,1101
Galle,15,2016-08-22,8,2016,34,2016-08-29,28.5875,25.95,32.5375,28.775,42.5,42.5,26.9,56.2,53,12.2645833333333,362,1098
Galle,29,2016-08-29,8,2016,35,2016-09-05,28.675,25.625,33.0375,28.8125,41.1,41.1,24.7625,54,53,12.225,361,1095
Galle,7,2016-09-05,9,2016,36,2016-09-12,29.375,25.5875,33.575,28.8375,15.2,15.2,25.2,53.3,51,12.1854166666667,360,1091
Galle,17,2016-09-12,9,2016,37,2016-09-19,29.075,25.9375,33.275,29.3625,28.8,28.8,25.425,53.6,51,12.1479166666667,359,1088
Galle,26,2016-09-19,9,2016,38,2016-09-26,29.4,26.4625,32.975,29.4625,17.1,17.1,27.875,54.4,53,12.1125,357,1084
Galle,55,2016-09-26,9,2016,39,2016-10-03,29.45,25.7125,34.5625,29.4125,31.5,31.5,23.9875,50.4,51,12.0708333333333,356,1080
Galle,87,2016-10-03,10,2016,40,2016-10-10,29.8125,25.7625,34.3625,29.5,10.4,10.4,24.325,50,51,12.0333333333333,355,1077
Galle,44,2016-10-10,10,2016,41,2016-10-17,29.5625,25.5625,34.5375,29.6125,30.9,30.9,22.4125,49.7,51,11.9958333333333,354,1074
Galle,30,2016-10-17,10,2016,42,2016-10-24,29.0875,25.4375,34.1,29.4875,56,56,21.4375,51.5,61,11.9666666666667,354,1072
Galle,27,2016-10-24,10,2016,43,2016-10-31,28.8625,24.95,33.85,29.0375,59.8,59.8,20.7875,49,63,11.9229166666667,354,1070
Galle,74,2016-10-31,10,2016,44,2016-11-07,28.6,24.5,33.6,28.2375,84.4,84.4,18.25,38.9,63,11.89375,355,1069
Galle,34,2016-11-07,11,2016,45,2016-11-14,30.1125,24.3875,37.25,29.175,34.8,34.8,9,38.9,51,11.85625,356,1068
Galle,17,2016-11-14,11,2016,46,2016-11-21,28.875,24.9,35.775,30.1375,161,161,8.0375,27,63,11.8333333333333,358,1068
Galle,70,2016-11-21,11,2016,47,2016-11-28,29.6375,25.225,36.6125,30.3,68.5,68.5,11.225,35.3,63,11.8104166666667,361,1069
Galle,33,2016-11-28,11,2016,48,2016-12-05,29.65,24.6875,34.975,28.75,17.1,17.1,14.15,46.4,51,11.7916666666667,364,1071
Galle,91,2016-12-05,12,2016,49,2016-12-12,29.875,25.1,35.2,29.4625,30.6,30.6,17.3375,53.3,53,11.7791666666667,367,1074
Galle,7,2016-12-12,12,2016,50,2016-12-19,29.2,24.6375,35.3,29.4,23,23,12.3875,53.3,53,11.7708333333333,371,1077
Galle,79,2016-12-19,12,2016,51,2016-12-26,29.3125,24.1375,35.125,28.575,15.5,15.5,11.15,28.8,53,11.7666666666667,374,1080
Galle,176,2016-12-26,12,2016,52,2017-01-02,29.6875,24.1625,35.275,28.55,47.3,47.3,12.5,45.4,61,11.7729166666667,377,1084
Galle,111,2017-01-02,1,2017,1,2017-01-09,28.775,22.425,34.0125,26.1,4.6,4.6,13.825,38.2,1,11.7791666666667,380,1087
Galle,120,2017-01-09,1,2017,2,2017-01-16,28.4375,21.9875,33.6125,24.8125,5.1,5.1,13.425,35.3,51,11.8,383,1091
Galle,150,2017-01-16,1,2017,3,2017-01-23,29.225,23.3875,34.25,26.5375,31.3,31.3,14.5875,41.8,51,11.8229166666667,384,1094
Galle,101,2017-01-23,1,2017,4,2017-01-30,28.625,23.675,34.5875,27.2,92.9,92.9,13.95,48.6,63,11.84375,385,1096
Galle,28,2017-01-30,1,2017,5,2017-02-06,28.2875,22.225,34.15,25.425,20.7,20.7,12.2625,45.7,51,11.875,386,1098
Galle,108,2017-02-06,2,2017,6,2017-02-13,29.175,22.65,34.35,25.4125,5.7,5.7,14.7125,50.4,2,11.9041666666667,385,1099
Galle,83,2017-02-13,2,2017,7,2017-02-20,29.7625,23.075,35.1625,26.1625,59.8,59.8,15.8375,50.4,63,11.9416666666667,384,1100
Galle,53,2017-02-20,2,2017,8,2017-02-27,29.025,23.2875,34.7625,27.4,28.9,28.9,11.1625,37.4,51,11.975,382,1101
Galle,67,2017-02-27,2,2017,9,2017-03-06,29.15,23.7875,35.175,27.7125,32.9,32.9,14.2375,47.5,51,12.0145833333333,380,1101
Galle,71,2017-03-06,3,2017,10,2017-03-13,29.25,24.475,35.8875,29.0625,28.8,28.8,13.1375,40.3,63,12.0520833333333,377,1100
Galle,61,2017-03-13,3,2017,11,2017-03-20,29.7,24.0875,36.3625,28.6625,26.6,26.6,12.1375,36,51,12.0895833333333,374,1099
Galle,110,2017-03-20,3,2017,12,2017-03-27,30.0625,24.325,36.1625,28.525,10,10,12.1125,36,51,12.13125,371,1098
Galle,56,2017-03-27,3,2017,13,2017-04-03,29.55,24.6875,36.025,29.5625,25.1,25.1,10.5125,34.6,51,12.1708333333333,367,1098
Galle,51,2017-04-03,4,2017,14,2017-04-10,29.5625,25.275,36,30.3625,25.8,25.8,14.375,40.3,55,12.2104166666667,364,1097
Galle,16,2017-04-10,4,2017,15,2017-04-17,29.9,25.575,35.675,30.2375,123.1,123.1,18.0125,52.9,61,12.24375,361,1096
Galle,90,2017-04-17,4,2017,16,2017-04-24,30.075,26.825,36.0875,31.6375,30.1,30.1,17.975,44.3,53,12.2854166666667,358,1096
Galle,108,2017-04-24,4,2017,17,2017-05-01,29.8375,26.0625,35.95,30.8625,28.4,28.4,15.375,41,53,12.3229166666667,356,1096
Galle,88,2017-05-01,5,2017,18,2017-05-08,29.6375,25.1875,35.7875,30.2875,12.4,12.4,11.8,36.7,51,12.3541666666667,354,1096
Galle,76,2017-05-08,5,2017,19,2017-05-15,29.825,25.5375,35.95,30.4375,76.6,76.6,16.1875,58,63,12.38125,353,1096
Galle,101,2017-05-15,5,2017,20,2017-05-22,29.3375,26.0375,33.925,29.65,105.6,105.6,24.325,59.4,63,12.40625,353,1097
Galle,129,2017-05-22,5,2017,21,2017-05-29,28.6875,25.6375,32.9,29.0125,183.1,183.1,25.3125,69.1,63,12.425,353,1098
Galle,125,2017-05-29,5,2017,22,2017-06-05,28.4875,25.425,32.7625,28.3625,156.7,156.7,25.7875,69.1,63,12.45,353,1100
Galle,127,2017-06-05,6,2017,23,2017-06-12,28.625,25.8625,33.1125,29.5375,50,50,23.4875,56.5,61,12.4666666666667,353,1101
Galle,103,2017-06-12,6,2017,24,2017-06-19,28.175,25.35,33.3125,29.6625,67.8,67.8,17.2375,46.1,53,12.4729166666667,355,1103
Galle,121,2017-06-19,6,2017,25,2017-06-26,28.2875,25.35,32.95,29.25,134.9,134.9,21.4375,57.6,63,12.475,356,1104
Galle,106,2017-06-26,6,2017,26,2017-07-03,28.85,25.875,33.275,29.6,72.9,72.9,23.9125,59,53,12.4708333333333,358,1106
Galle,287,2017-07-03,7,2017,27,2017-07-10,28.6625,26.025,32.3125,29.1125,69.1,69.1,25.45,64.1,63,12.45625,359,1107
Galle,192,2017-07-10,7,2017,28,2017-07-17,28.8375,26.2,33,29.6375,38.3,38.3,23.3125,61.2,55,12.4479166666667,361,1107
Galle,261,2017-07-17,7,2017,29,2017-07-24,28.725,25.575,33.25,29.2,67.2,67.2,21.25,54.4,55,12.4270833333333,362,1107
Galle,332,2017-07-24,7,2017,30,2017-07-31,28.7625,25.7,32.7125,28.9625,88.8,88.8,24.95,60.5,63,12.4,363,1107
Galle,288,2017-07-31,7,2017,31,2017-08-07,28.3375,25.2,32.0875,28.0375,114.9,114.9,25.775,71.3,63,12.36875,363,1105
Galle,233,2017-08-07,8,2017,32,2017-08-14,28.3,25.4125,32.5875,28.825,88.6,88.6,22.2625,56.9,63,12.3333333333333,364,1104
Galle,229,2017-08-14,8,2017,33,2017-08-21,28.4,25.275,32.8375,28.7125,103.1,103.1,21.675,60.8,63,12.3104166666667,363,1101
Galle,127,2017-08-21,8,2017,34,2017-08-28,28.4375,25.4125,32.4875,28.9125,89.7,89.7,24.2375,65.9,63,12.2708333333333,362,1098
Galle,110,2017-08-28,8,2017,35,2017-09-04,28.35,24.8625,33.1125,28.85,87.3,87.3,19.6875,65.9,63,12.23125,361,1095
Galle,67,2017-09-04,9,2017,36,2017-09-11,27.55,24.8,32.0875,28.2625,164.2,164.2,19.9,59.8,63,12.19375,360,1092
Galle,70,2017-09-11,9,2017,37,2017-09-18,28.2875,25.525,33.4375,29.3,83.2,83.2,18.425,57.2,51,12.1520833333333,359,1088
Galle,81,2017-09-18,9,2017,38,2017-09-25,28.4875,25.575,33.2375,29.2,58.8,58.8,21.9625,54.4,53,12.11875,357,1085
Galle,36,2017-09-25,9,2017,39,2017-10-02,28.55,25.375,33.2,29.025,74.6,74.6,21.0625,52.9,53,12.08125,356,1081
Galle,31,2017-10-02,10,2017,40,2017-10-09,28.4625,25.125,33.4,29.0125,119,119,20.6375,51.5,63,12.0395833333333,355,1078
Galle,50,2017-10-09,10,2017,41,2017-10-16,27.975,24.725,32.475,28.275,128.6,128.6,20.9125,64.1,63,12,355,1075
Galle,28,2017-10-16,10,2017,42,2017-10-23,28.875,25.4625,33.8125,29.1625,74.1,74.1,21.25,64.1,61,11.96875,354,1072
Galle,51,2017-10-23,10,2017,43,2017-10-30,28.725,24.7625,34.4625,29.6,43.8,43.8,14.825,42.5,63,11.9291666666667,354,1070
Galle,57,2017-10-30,10,2017,44,2017-11-06,28.15,24.0125,33.4375,28.1625,131.9,131.9,14.9875,38.2,63,11.8979166666667,355,1069
Galle,57,2017-11-06,11,2017,45,2017-11-13,28.8375,24.3125,34.2875,27.9625,109.1,109.1,16.8875,50.8,63,11.8666666666667,356,1068
Galle,45,2017-11-13,11,2017,46,2017-11-20,28.925,24.6,34,28.875,39.9,39.9,15.4,51.8,61,11.84375,358,1068
Galle,109,2017-11-20,11,2017,47,2017-11-27,28.225,23.3875,33.7375,27.5,69.6,69.6,12.4375,33.5,63,11.8145833333333,360,1069
Galle,57,2017-11-27,11,2017,48,2017-12-04,27.6,23.8875,32.4125,27.3125,286.5,286.5,19.2875,78.1,65,11.7958333333333,363,1071
Galle,93,2017-12-04,12,2017,49,2017-12-11,28.725,23.3,34.2625,26.9875,4.5,4.5,14.1125,41.8,51,11.7791666666667,367,1073
Galle,49,2017-12-11,12,2017,50,2017-12-18,29.2375,23.55,35.475,27.65,35.2,35.2,11.4,43.6,53,11.7708333333333,370,1076
Galle,63,2017-12-18,12,2017,51,2017-12-25,28.55,23.425,34.2625,27.275,16.1,16.1,10.4625,34.2,51,11.7708333333333,373,1080
Galle,54,2017-12-25,12,2017,52,2018-01-01,28.4,23.775,34.3,28.0125,20.2,20.2,9.975,32,51,11.7729166666667,377,1083
Galle,18,2018-01-01,1,2018,1,2018-01-08,28.325,22.225,33.35,25.75,5.1,5.1,11.9,34.2,51,11.78125,380,1087
Galle,21,2018-01-08,1,2018,2,2018-01-15,28.85,22.375,34.675,25.8125,34.1,34.1,11.725,40.7,63,11.8,382,1090
Galle,3,2018-01-15,1,2018,3,2018-01-22,28.3375,22.1625,33.4125,25.4,6.3,6.3,13.5375,42.8,51,11.8166666666667,384,1093
Galle,20,2018-01-22,1,2018,4,2018-01-29,28.975,23.675,34.2,27.8125,7.8,7.8,14.4625,41.4,53,11.8395833333333,385,1096
Galle,8,2018-01-29,1,2018,5,2018-02-05,29.725,23.675,35.65,27.575,40.3,40.3,13.1,44.6,63,11.86875,386,1098
Galle,10,2018-02-05,2,2018,6,2018-02-12,29.3625,23.1625,35.55,27.0375,28.2,28.2,11.55,38.9,51,11.8979166666667,385,1099
Galle,14,2018-02-12,2,2018,7,2018-02-19,29.725,23.125,35.8375,26.7875,18.6,18.6,12.9625,50.4,55,11.9354166666667,384,1100
Galle,3,2018-02-19,2,2018,8,2018-02-26,29.5625,23.1125,34.7875,26.4625,58.7,58.7,12.8875,42.1,51,11.96875,382,1101
Galle,2,2018-02-26,2,2018,9,2018-03-05,30.2125,23.7875,36.975,28.05,110.4,110.4,12.2,42.1,63,12.0083333333333,380,1101
Galle,2,2018-03-05,3,2018,10,2018-03-12,28.875,23.8,34.4625,27.6625,44.9,44.9,14.375,52.2,53,12.0479166666667,377,1100
Galle,5,2018-03-12,3,2018,11,2018-03-19,29.7,24.2125,35.4125,28.2,50.5,50.5,16.2125,54.4,63,12.0833333333333,374,1099
Galle,7,2018-03-19,3,2018,12,2018-03-26,30.3,24.65,36.6,28.8,12.5,12.5,16.1,44.3,51,12.125,371,1099
Galle,9,2018-03-26,3,2018,13,2018-04-02,29.4875,24.825,36.375,29.65,25.4,25.4,13.175,33.8,53,12.1625,368,1098
Galle,13,2018-04-02,4,2018,14,2018-04-09,29.9125,24.45,36.6625,29.0375,39.4,39.4,12.5,38.5,63,12.2020833333333,365,1097
Galle,13,2018-04-09,4,2018,15,2018-04-16,29.875,24.425,36.5875,28.7,82,82,13.6625,37.8,63,12.2395833333333,362,1096
Galle,16,2018-04-16,4,2018,16,2018-04-23,29.925,24.8125,36.65,29.6125,50,50,12.7375,38.9,51,12.2770833333333,359,1096
Galle,12,2018-04-23,4,2018,17,2018-04-30,29.6,24.8875,36.6875,30.125,50.3,50.3,11.15,31,63,12.31875,356,1096
Galle,7,2018-04-30,4,2018,18,2018-05-07,29.05,25.3,35.6,30.6125,66.2,66.2,12.9375,34.2,53,12.35,355,1096
Galle,13,2018-05-07,5,2018,19,2018-05-14,28.4875,24.825,34.4625,29.925,126,126,12.8625,39.2,63,12.3770833333333,353,1096
Galle,20,2018-05-14,5,2018,20,2018-05-21,28.1125,24.8875,33.15,29.425,211.8,211.8,15.675,50.8,63,12.4041666666667,353,1097
Galle,14,2018-05-21,5,2018,21,2018-05-28,28.2375,25.125,32.45,28.4375,215.1,215.1,22.8625,65.9,63,12.4229166666667,353,1098
Galle,9,2018-05-28,5,2018,22,2018-06-04,29,26.0375,32.9625,28.95,109.7,109.7,26.4375,69.5,63,12.4458333333333,353,1099
Galle,28,2018-06-04,6,2018,23,2018-06-11,28.3875,25.5,32.225,28.3875,125.6,125.6,26.625,71.6,63,12.4645833333333,353,1101
Galle,18,2018-06-11,6,2018,24,2018-06-18,28.4375,25.575,32.85,29.1,73.8,73.8,22.6625,62.3,61,12.4729166666667,354,1103
Galle,11,2018-06-18,6,2018,25,2018-06-25,28.3125,25.2875,32.3375,28.4875,49,49,23.3125,62.6,53,12.475,356,1104
Galle,22,2018-06-25,6,2018,26,2018-07-02,28.25,24.8,32.55,28.1,63.6,63.6,22.025,63.4,61,12.4708333333333,357,1106
Galle,47,2018-07-02,7,2018,27,2018-07-09,28.2,25.325,32.6125,28.775,50.4,50.4,22.45,72.4,53,12.4604166666667,359,1107
Galle,36,2018-07-09,7,2018,28,2018-07-16,27.85,25,31.8625,27.9125,82.8,82.8,24.7125,72,61,12.4520833333333,360,1107
Galle,23,2018-07-16,7,2018,29,2018-07-23,28.4,25.4875,32.2625,28.3875,41.2,41.2,26.3,72.4,61,12.4333333333333,362,1108
Galle,27,2018-07-23,7,2018,30,2018-07-30,28.125,25.5125,31.75,28.5625,36.4,36.4,25.4,72.4,53,12.4020833333333,363,1107
Galle,13,2018-07-30,7,2018,31,2018-08-06,28.05,25.1625,32.4125,28.725,50.8,50.8,21.85,62.3,61,12.3770833333333,363,1106
Galle,13,2018-08-06,8,2018,32,2018-08-13,27.8375,25.1375,31.5625,27.825,37.7,37.7,25.775,66.2,55,12.3395833333333,364,1104
Galle,10,2018-08-13,8,2018,33,2018-08-20,27.4875,24.8,30.875,27.2,73.9,73.9,27.3875,75.2,53,12.3125,363,1102
Galle,13,2018-08-20,8,2018,34,2018-08-27,27.9625,24.9625,31.9625,28.6875,19.9,19.9,24.65,64.4,51,12.275,362,1099
Galle,13,2018-08-27,8,2018,35,2018-09-03,28.3,25.125,33,28.7875,28.7,28.7,21.7125,58.3,53,12.2395833333333,361,1096
Galle,11,2018-09-03,9,2018,36,2018-09-10,28.625,25.2625,33.1,29.1625,16.3,16.3,20.9,54.7,51,12.2041666666667,360,1093
Galle,7,2018-09-10,9,2018,37,2018-09-17,29.1,25.1625,34.0875,29.5125,7.2,7.2,18.625,58.7,51,12.1625,359,1089
Galle,9,2018-09-17,9,2018,38,2018-09-24,27.9625,25.05,32.3,28.4625,92.3,92.3,21.1,64.1,61,12.1208333333333,358,1085
Galle,6,2018-09-24,9,2018,39,2018-10-01,28.0375,24.275,33.8875,28.9,85.7,85.7,13.5875,35.3,63,12.0854166666667,356,1082
Galle,8,2018-10-01,10,2018,40,2018-10-08,28.075,24.325,33.6375,28.825,101.2,101.2,15.225,53.6,63,12.0458333333333,355,1078
Galle,8,2018-10-08,10,2018,41,2018-10-15,27.55,23.875,32.675,28.2,87.5,87.5,15.6375,53.6,63,12.0104166666667,355,1075
Galle,8,2018-10-15,10,2018,42,2018-10-22,28.375,23.625,34.8,27.6375,32.5,32.5,12.0875,36.7,53,11.9729166666667,354,1072
Galle,10,2018-10-22,10,2018,43,2018-10-29,28.15,23.8875,33.925,28.425,60.3,60.3,13.525,49.7,63,11.9395833333333,354,1070
Galle,4,2018-10-29,10,2018,44,2018-11-05,28.8875,24.4,34.2375,28.7125,73.6,73.6,17.1625,49.7,63,11.9041666666667,355,1069
Galle,7,2018-11-05,11,2018,45,2018-11-12,28.3375,23.85,33.675,27.325,193,193,16.1125,46.1,65,11.8708333333333,356,1068
Galle,15,2018-11-12,11,2018,46,2018-11-19,28.825,23.9875,34.3625,28.3,34.1,34.1,14.8375,46.1,51,11.84375,358,1068
Galle,15,2018-11-19,11,2018,47,2018-11-26,28.2875,23.75,34.35,27.8625,97.9,97.9,12.6375,34.9,63,11.81875,360,1069
Galle,25,2018-11-26,11,2018,48,2018-12-03,28.825,23.4125,35.275,27.65,66.3,66.3,11.6625,43.6,63,11.7979166666667,363,1071
Galle,20,2018-12-03,12,2018,49,2018-12-10,28.55,24.25,34.9125,28.85,61.9,61.9,10.325,41.8,61,11.7833333333333,366,1073
Galle,26,2018-12-10,12,2018,50,2018-12-17,29.0875,23.2375,34.05,26.0875,1.4,1.4,17.4375,52.6,1,11.7770833333333,369,1076
Galle,22,2018-12-17,12,2018,51,2018-12-24,29.0125,23.5375,34.4625,27.1375,10.8,10.8,13.4625,41.8,51,11.775,373,1079
Galle,17,2018-12-24,12,2018,52,2018-12-31,28.7125,23.25,34.9375,27.225,46.8,46.8,10.3375,41,63,11.775,376,1083
Galle,16,2018-12-31,12,2018,1,2019-01-07,28.3,22.825,34.0625,26.3875,9.8,9.8,11.675,36,51,11.78125,379,1086
